obs_id,exchange_idx,student_text,teacher_text,student_on_task,student_on_task_num_agree,student_on_task_majority,student_on_task_zscore,teacher_on_task,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_zscore,uptake,uptake_num_agree,uptake_majority,uptake_zscore
180,60,So now you’re gonna give people dollars?  Can I have the $10.00?,"Now I’m gonna give Student K $40.00.  Now write $40.00 on your white board.  And Student K has $40.00, okay?  That’s $.40. What – okay.",1.0,3,1,0.5000715489282079,1.0,3,1,0.4938434090721526,0.0,3,0.0,-1.9303415992386717
182,362,You can multiply and divide the numerator and the denominator by the same number.,By what?,1.0,3,1,0.4811648440717894,1.0,3,1,0.470380195901099,0.6666666666666666,2,1.0,-0.966427626877364
183,60,You count how many squares are in there.,"Okay, but what if you don’t want to count how many squares? What if you don’t have that option every time?  Student J, can you give it a go?",1.0,3,1,0.5151344501472714,1.0,3,1,0.5120098856604405,2.0,3,2.0,0.9497954781901656
189,316,I didn’t get that.,Now this is – I’m saying this assuming that was your answer. That’s just an example.,1.0,3,1,0.4552802108721039,1.0,3,1,0.4280734475566568,0.6666666666666666,2,0.0,-1.0401875382832722
189,347,"Um, I’m not sure.",Well how about use your fraction bars.,1.0,3,1,0.4477485359091097,1.0,3,1,0.4449363026663306,1.3333333333333333,2,1.0,0.0491403348029014
190,115,Can we play the rule guy thing where we can shape in the –?,"That’s “fraction capture.  That was a choice, okay?  So the people that are gonna start off with me are gonna be group one and two back here.  All you need to bring is a pencil. I have everything else and I already have the chairs. Group three and four, you can start off with the “take it to your seat.  Five and six, you’re gonna be doing the activity game.  Okay?  Make sure captains are the same as Monday and Tuesday work.  Make sure your chairs are pushed in please. Whatever your groups in.",0.3333333333333333,2,0,-1.4030127298775887,0.6666666666666666,2,1,-0.4937753462679354,2.0,1,,1.1357316088388107
190,238,I have four trapezoid wholes.,"Okay.  So write four. So how many wholes do you have and how many halves?  If you have nine trapezoids and two make a whole, Student T, then how many wholes do you have?",1.0,3,1,0.454779811332587,1.0,3,1,0.4268140761744335,2.0,3,2.0,0.8473463927874506
190,264,"So I write 3 for wholes, two thirds.",Why do you have – why are you writing one triangle?,1.0,3,1,0.4223203477074839,1.0,3,1,0.3963427727861197,1.0,3,1.0,-0.43010905438799263
190,492,Are we doing triangles or the rhombus?,So what would your whole – what would your mixed number be?  2 and –,1.0,3,1,0.4688966608717549,1.0,3,1,0.4351401695074296,0.3333333333333333,2,0.0,-1.6508351590819366
191,228,Line segment BA corresponds to line segment HF.,"Yes, ma’am.  So, I hope that visual helped some.  Did it?",1.0,3,1,0.4812603113570074,1.0,3,1,0.467806165536435,1.3333333333333333,2,1.0,-0.09257354836734157
197,205,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.","Okay, so twelfths.  They’re saying that five twelfths – where’s five twelfths?",1.0,3,1,0.4428166659110495,1.0,3,1,0.4321825211260539,1.0,3,1.0,-0.22885519703963436
200,330,"Oh, I didn’t add that.  Orlando.  And Nashville to Orlando is 688 miles.","Okay, so where did the 446 come from?",1.0,3,1,0.4665649320737991,1.0,3,1,0.4537677007483933,1.0,3,1.0,-0.4058278430919353
201,424,It’s the first number on –,This is very –,1.0,3,1,0.4565234246024298,0.6666666666666666,2,1,-0.34790266757145544,0.0,2,0.0,-1.9769081515887272
204,100,Put the smaller number at the beginning.,"So which is my smaller number, 73 or 10,000?",1.0,3,1,0.4323618551788531,1.0,3,1,0.3962294153686954,2.0,3,2.0,1.153713236671824
204,531,Can I sit with Student S?,"No, I want—I would like to see, now that you and I have sat together for two problems. Try and see what you can do by yourself.  I’m not gonna judge you.  I just want to see what you can do by yourself.  I’m not gonna be mad, Student A, if you don’t get it right.  Just please put in the best effort you can. Student A, sitting there like that is not your best effort.  Student A, Student A, Student A, it’s not about wanting.  It’s about trying your best and you can do it.  You just did one all by yourself almost.  I was just sittign next to you. The only difference is now instead of sitting right next to you I’m one person away from you.  So sit up and do your best and I’ll be right back.",0.3333333333333333,2,0,-1.208288301493376,0.3333333333333333,2,0,-1.2528668185132434,2.0,1,,0.9633382404704482
206,1,What page did you say?,"I’ll tell you in a second.  All right.  So in your math book, what I want you to do, if it’s not in your math book, it will be in your math folder.  I want you to just take a quick peek at Session 1-7  I believe it was page 31 that we did the other day and we’re going to do a similar activity today so I want you to take – peek back at what we did on page 31 before we move on to page 37.",0.3333333333333333,2,0,-1.2215156417324249,0.3333333333333333,2,0,-1.3039012536600474,2.0,1,,1.0585314354230402
207,199,One hundred twenty-five thousandths.,One hundred twenty-five thousandths is one way to say it.  But I love that you knew it was one tenth and that that reminded you of one fourth.  Student A?,1.0,3,1,0.4359634151678977,1.0,3,1,0.4179826780923708,2.0,3,2.0,0.8116108282900666
207,295,I got confused with five hundredths.,That’s very good.  It’s good you remember the percent.,1.0,3,1,0.38881373085307497,1.0,3,1,0.3562670644623604,0.3333333333333333,2,0.0,-1.33525169550419
208,108,Don’t we never add the denominator?,"We don’t add denominators, and we’re gonna think a little bit about why we don’t add up those denominators.  Maybe it’ll help if we take a look at some of our fractions here.  You have in front of you, in case you need it, your 4x6, but you may be able to do some of this on your own.  I want you to see.  Can we add –?  And I want you first to do it on your paper and I’m writing it this way.  Sometimes it’s easier to see our fraction.  You could do it on scrap, on your grid or in your notebook.  Can I add one-sixth and five-sixths?  And I want you to say and proof what is it and how can I add it.  Okay, hold it.  Hold on a second. I’m gonna give everyone a chance to try it.",1.0,3,1,0.3860388230755009,1.0,3,1,0.3757026684611688,2.0,3,2.0,1.0971527309657747
208,167,That’s half and one-sixth.,"Okay.  And illustrate that all the way.  So if you have them all together though, how would we say what the total is? How would we write the fraction that it equals, ’cause it’s less than one, right.",1.0,3,1,0.4687776955352788,1.0,3,1,0.4635649472424697,1.3333333333333333,2,1.0,0.08222582470483288
208,495,"It says, ""What fraction of students?""",Was out of the classroom.  So three-eighths of them were at recess and one-fourth were in the library.  Excuse me. Student B.,1.0,3,1,0.5226661251102656,1.0,3,1,0.4951470305507666,1.6666666666666667,2,2.0,0.4346116203355685
208,714,And then you make six.,You want me to make six?,1.0,3,1,0.4429069746027787,1.0,3,1,0.4468143362150448,1.6666666666666667,2,2.0,0.5942169263680267
210,30,Numerator is it for top and then denominator is the bottom.  I know that the top number is the numerator because it’s north.,"Oh, that’s good.  I like that.  Okay.  So, numerator north – north is on top of south.  Okay.  Good.  That’s a good way to remember that.  Okay.  How else are they different, Student H?",1.0,3,1,0.4135454590141638,1.0,3,1,0.3873980172866327,1.6666666666666667,2,2.0,0.5258599762232135
212,35,Area equals pi times radius with a little 2 on top.,"Very good.  Student J says area equal pi times radius with a little 2 on top.  What does that little 2 mean, Student J?",1.0,3,1,0.4907962606953712,1.0,3,1,0.4836392821904422,2.0,3,2.0,0.8715131419910686
214,137,"These prices are, like, $10.00.","Oh, so it’s gonna be really challenging.  But who does – how many people does it feed?",1.0,3,1,0.4212871067453636,1.0,3,1,0.4122945051676914,2.0,3,2.0,1.0918276419997015
214,199,Which one do you want?,"I don’t see beverages anywhere.  Well, I would – I would drink soup then, ‘cause I’d be thirsty.  You guys are gonna be fine, aren’t you, it looks like. Yeah, that would be eight people.  Your appetizer is done. Then you only spent, what, $3.95?  That’s [Inaudible]  Hey, look, you’re gonna have a lot of money left over then.",1.0,3,1,0.4439719916191504,1.0,3,1,0.4282299417352964,1.6666666666666667,2,2.0,0.3918673682672778
214,501,Do I still have to turn it in?,"Yes, sir.  Where’s your name?  How much did you end up spending?  How much did you spend?",0.0,3,0,-2.146834794693496,0.3333333333333333,2,0,-1.1803076992347548,,1,,
216,210,Can I take a calculator?,Yes.  You can take anything you need.  Just make sure you bring it back.  Go ahead.  Pack it up.,0.6666666666666666,2,1,-0.4451912047676088,0.6666666666666666,2,1,-0.4774771472000645,2.0,2,2.0,0.8722458269318749
219,155,I don’t get where you got the one from.,And then we have to add this other part to it.,1.0,3,1,0.4021651055835271,1.0,3,1,0.3995188881041911,0.0,3,0.0,-1.7357382009933904
219,360,I’m not sure about number 17.,What do you think we’re supposed to do?,1.0,3,1,0.3921933573101533,1.0,3,1,0.3718521841665421,1.6666666666666667,2,2.0,0.4669353159118459
219,362,Well we are adding decimals.  We round?,Does it say round?  Read – what are you talking about?  Read.,1.0,3,1,0.5066618820978704,1.0,3,1,0.5018265120611676,1.3333333333333333,2,1.0,0.04620717458958699
219,402,If you don’t know how to read a decimal.,"Excellent.  Very good.  Excellent job.  Let me see what you – today we learned how to add decimals.  For example, and you’ve given me some examples.  Excellent.  Let’s see what you have.  Very good.  Yes.",1.0,3,1,0.43162225340108346,1.0,3,1,0.4211200830233084,1.0,1,,-0.5205144662874973
221,209,I don’t know I was just putting them together.,"Well okay, you’re doing a really good job. Look that worked and then yep, and then that one should be able to fit right there. And there you go, you got a tessellation tile.",1.0,3,1,0.4317997108627588,1.0,3,1,0.42546226586158015,2.0,3,2.0,1.0852850059562562
221,420,I’m not done. I made a shape.,Okay but here’s the thing you have to make them go on top of each other too and beside each other and below them do you see what I mean?,1.0,3,1,0.4554576683337792,1.0,3,1,0.43241563039492864,1.3333333333333333,2,1.0,0.07999061151986447
222,221,Like if you – the denominator is four and if you multiply it by three it’s 12 and that’s – if you get 3/12 it’s equal.,Okay.  So look up here for a second.  Student just said if I multiply my denominator by three and my numerator also by three I get 3/12 and she said I noticed that’s equivalent.,1.0,3,1,0.4497937305705926,1.0,3,1,0.4307148443072915,2.0,3,2.0,1.0752473489405212
224,193,"No, me and Student D.","Okay, move over there, so you’re close to him.  And your partner is here?",0.0,3,0,-2.157982126506734,0.0,3,0,-2.216576601174741,,1,,
227,189,You break them in half.,"I divide them both by two.  Okay, all right.  If that doesn’t make any sense to you, don’t be too concerned yet.  We are gonna do more of that, but what I’d really like you to do is Student L’s way of drawing a picture or Student B’s way of converting the fractions to something else.  Okay, we’re gonna do another one.  You have a question.",1.0,3,1,0.3903799848423151,1.0,3,1,0.3725652635302312,2.0,3,2.0,0.902609964778066
227,429,"Two-sixths equal one-third, and then I – I did that, I took – I took two away from that –","Altogether you have five-sixths plus what you made here, two- sixths.  That’s the answer.",1.0,3,1,0.4735186636258076,1.0,3,1,0.4429096776553763,1.6666666666666667,2,2.0,0.38508927750325656
229,57,You can’t do that.,Can’t do it?,1.0,3,1,0.474669978187345,1.0,3,1,0.45982306254741995,1.3333333333333333,2,1.0,-0.09410986903359712
235,9,A triangle and a square.,"A triangle and a square, and I have labeled the dimensions. Looks like a little house.  I want you with your pencil to label the dimensions of it as well.  Something I’ve noticed, what we’ve been doing the past week, you guys are sometimes struggling with finding the missing dimension when it doesn’t label it directly.  You guys are having a hard time solving for that missing number.  That’s what we’re going to work on today.  If I look at this shape, does it tell me the base of the square?",1.0,3,1,0.4596352849061036,1.0,3,1,0.4504921799427366,1.6666666666666667,2,2.0,0.43701055024069774
235,110,Because the bottom is the same as the top.,"Right.  This is 6, and the base of the triangle must also be 6, right.  So what we’re going to do is let’s find the area of each rectangle first.  If the base is 6, and the height is 15, what do I need to do?",1.0,3,1,0.4466886774862267,1.0,3,1,0.446314851692424,1.6666666666666667,2,2.0,0.7552839868276898
235,232,It’s a square and a triangle.,"Okay.  Is it a square?  Yes, we used a square to trace because we don’t have rectangles, but is it a square if we look at the dimensions?  Is it a rectangle or a square?",1.0,3,1,0.4558535820226556,1.0,3,1,0.4509916644653573,2.0,3,2.0,0.8562297976784085
244,446,What if the other person has the biggest card?,Then they win.,0.6666666666666666,2,1,-0.3934898881406504,0.6666666666666666,2,1,-0.4091933202502083,1.0,2,1.0,-0.19212010999773727
246,184,"I took twelve.  And I multiplied – I added – I multiplied 6 by 2, and I got 12.",All right.  Stop.  Where’d you get twelve?,1.0,3,1,0.5011365659445798,1.0,3,1,0.4752590145924042,1.6666666666666667,2,2.0,0.2524564100059433
247,162,Three-thousand-five-hundred-twenty-six yards.,"Okay.  Good job.  Nineteen, four yards or 13 feet.  Student?",1.0,3,1,0.42095816864068175,1.0,3,1,0.39895993991199896,1.3333333333333333,2,1.0,0.1632401771957234
